No,Time,Humidity,Temperature,Pressure
690,2/14/19 0:00,11.688,89.161,0.988
691,2/14/19 0:01,11.664,89.181,0.988
692,2/14/19 0:02,11.669,89.166,0.988
693,2/14/19 0:03,11.702,89.143,0.988
694,2/14/19 0:04,11.678,89.164,0.988
695,2/14/19 0:05,11.756,89.185,0.988
696,2/14/19 0:06,12.061,89.141,0.988
697,2/14/19 0:07,11.852,89.121,0.988
698,2/14/19 0:08,11.833,89.143,0.988
699,2/14/19 0:09,11.795,89.173,0.988
700,2/14/19 0:10,11.735,89.093,0.988
701,2/14/19 0:11,12.035,89.104,0.988
702,2/14/19 0:12,11.706,89.085,0.988
703,2/14/19 0:13,11.715,89.089,0.988
704,2/14/19 0:14,11.837,89.109,0.988
705,2/14/19 0:15,11.828,89.125,0.988
706,2/14/19 0:16,11.833,89.166,0.988
707,2/14/19 0:17,11.805,89.184,0.988
708,2/14/19 0:18,11.765,89.158,0.988
709,2/14/19 0:19,11.746,89.158,0.988
710,2/14/19 0:20,11.839,89.195,0.988
711,2/14/19 0:21,11.79,89.172,0.988
712,2/14/19 0:22,11.733,89.247,0.988
713,2/14/19 0:23,11.786,89.22,0.988
714,2/14/19 0:24,11.733,89.24,0.988
715,2/14/19 0:25,11.69,89.238,0.988
716,2/14/19 0:26,11.609,89.29,0.988
717,2/14/19 0:27,11.66,89.223,0.988
718,2/14/19 0:28,11.738,89.214,0.988
719,2/14/19 0:29,11.69,89.246,0.988
720,2/14/19 0:30,11.696,89.286,0.988
721,2/14/19 0:31,11.671,89.288,0.988
722,2/14/19 0:32,11.623,89.297,0.988
723,2/14/19 0:33,11.623,89.294,0.988
724,2/14/19 0:34,11.657,89.307,0.988
725,2/14/19 0:35,11.748,89.262,0.988
726,2/14/19 0:36,11.675,89.232,0.988
727,2/14/19 0:37,11.665,89.204,0.988
728,2/14/19 0:38,11.67,89.225,0.988
729,2/14/19 0:39,12.071,89.164,0.988
730,2/14/19 0:40,11.718,89.203,0.988
731,2/14/19 0:41,11.733,89.232,0.988
732,2/14/19 0:42,11.767,89.224,0.988
733,2/14/19 0:43,11.699,89.235,0.988
734,2/14/19 0:44,11.81,89.228,0.988
735,2/14/19 0:45,11.865,89.28,0.988
736,2/14/19 0:46,11.685,89.254,0.988
737,2/14/19 0:47,11.675,89.221,0.988
738,2/14/19 0:48,11.675,89.224,0.988
739,2/14/19 0:49,11.718,89.209,0.988
740,2/14/19 0:50,11.679,89.213,0.988
741,2/14/19 0:51,11.655,89.211,0.988
742,2/14/19 0:52,11.689,89.228,0.988
743,2/14/19 0:53,11.68,89.216,0.988
744,2/14/19 0:54,11.67,89.212,0.988
745,2/14/19 0:55,11.674,89.198,0.988
746,2/14/19 0:56,11.656,89.261,0.988
747,2/14/19 0:57,11.656,89.244,0.988
748,2/14/19 0:58,11.637,89.26,0.988
749,2/14/19 0:59,11.69,89.249,0.988
750,2/14/19 1:00,11.695,89.266,0.988
751,2/14/19 1:01,11.791,89.248,0.988
752,2/14/19 1:02,11.753,89.257,0.988
753,2/14/19 1:03,11.719,89.274,0.988
754,2/14/19 1:04,11.802,89.287,0.988
755,2/14/19 1:05,11.739,89.3,0.988
756,2/14/19 1:06,11.779,89.332,0.988
757,2/14/19 1:07,11.725,89.326,0.988
758,2/14/19 1:08,11.735,89.314,0.988
759,2/14/19 1:09,11.701,89.311,0.988
760,2/14/19 1:10,11.764,89.298,0.988
761,2/14/19 1:11,11.693,89.378,0.988
762,2/14/19 1:12,11.854,89.43,0.988
763,2/14/19 1:13,11.747,89.433,0.988
764,2/14/19 1:14,11.738,89.477,0.988
765,2/14/19 1:15,11.723,89.438,0.988
766,2/14/19 1:16,11.804,89.397,0.988
767,2/14/19 1:17,11.844,89.442,0.988
768,2/14/19 1:18,11.733,89.442,0.988
769,2/14/19 1:19,11.704,89.446,0.988
770,2/14/19 1:20,11.66,89.455,0.988
771,2/14/19 1:21,11.666,89.483,0.988
772,2/14/19 1:22,11.719,89.478,0.988
773,2/14/19 1:23,11.7,89.48,0.988
774,2/14/19 1:24,11.734,89.494,0.988
775,2/14/19 1:25,11.638,89.547,0.988
776,2/14/19 1:26,11.855,89.503,0.988
777,2/14/19 1:27,11.69,89.465,0.988
778,2/14/19 1:28,11.691,89.506,0.988
779,2/14/19 1:29,11.729,89.512,0.988
780,2/14/19 1:30,11.633,89.535,0.988
781,2/14/19 1:31,11.691,89.513,0.988
782,2/14/19 1:32,11.657,89.534,0.988
783,2/14/19 1:33,11.671,89.501,0.988
784,2/14/19 1:34,11.656,89.491,0.988
785,2/14/19 1:35,11.637,89.512,0.988
786,2/14/19 1:36,11.735,89.536,0.988
787,2/14/19 1:37,11.754,89.533,0.988
788,2/14/19 1:38,11.666,89.511,0.988
789,2/14/19 1:39,11.661,89.487,0.988
790,2/14/19 1:40,11.642,89.476,0.988
791,2/14/19 1:41,11.648,89.538,0.988
792,2/14/19 1:42,11.614,89.567,0.988
793,2/14/19 1:43,11.605,89.588,0.988
794,2/14/19 1:44,11.663,89.583,0.988
795,2/14/19 1:45,11.634,89.584,0.988
796,2/14/19 1:46,11.693,89.607,0.989
797,2/14/19 1:47,11.635,89.602,0.989
798,2/14/19 1:48,11.63,89.614,0.988
799,2/14/19 1:49,11.634,89.576,0.989
800,2/14/19 1:50,11.635,89.607,0.989
801,2/14/19 1:51,11.664,89.631,0.989
802,2/14/19 1:52,11.601,89.626,0.989
803,2/14/19 1:53,11.649,89.617,0.989
804,2/14/19 1:54,11.552,89.607,0.989
805,2/14/19 1:55,11.548,89.618,0.989
806,2/14/19 1:56,11.525,89.664,0.989
807,2/14/19 1:57,11.558,89.653,0.989
808,2/14/19 1:58,11.683,89.595,0.989
809,2/14/19 1:59,11.567,89.6,0.989
810,2/14/19 2:00,11.514,89.598,0.989
811,2/14/19 2:01,11.585,89.553,0.989
812,2/14/19 2:02,11.518,89.567,0.989
813,2/14/19 2:03,11.498,89.546,0.989
814,2/14/19 2:04,11.494,89.583,0.989
815,2/14/19 2:05,11.489,89.586,0.989
816,2/14/19 2:06,11.513,89.589,0.989
817,2/14/19 2:07,11.494,89.577,0.989
818,2/14/19 2:08,11.479,89.564,0.989
819,2/14/19 2:09,11.484,89.554,0.989
820,2/14/19 2:10,11.493,89.513,0.989
821,2/14/19 2:11,11.483,89.508,0.989
822,2/14/19 2:12,11.501,89.469,0.989
823,2/14/19 2:13,11.506,89.466,0.989
824,2/14/19 2:14,11.535,89.473,0.989
825,2/14/19 2:15,11.535,89.466,0.989
826,2/14/19 2:16,11.534,89.437,0.989
827,2/14/19 2:17,11.543,89.39,0.989
828,2/14/19 2:18,11.553,89.398,0.989
829,2/14/19 2:19,11.577,89.388,0.989
830,2/14/19 2:20,11.552,89.377,0.989
831,2/14/19 2:21,11.537,89.348,0.989
832,2/14/19 2:22,11.526,89.292,0.989
833,2/14/19 2:23,11.526,89.271,0.989
834,2/14/19 2:24,11.53,89.211,0.989
835,2/14/19 2:25,11.571,89.123,0.989
836,2/14/19 2:26,11.597,89.189,0.989
837,2/14/19 2:27,11.563,89.177,0.989
838,2/14/19 2:28,11.539,89.206,0.989
839,2/14/19 2:29,11.544,89.23,0.989
840,2/14/19 2:30,11.525,89.22,0.989
841,2/14/19 2:31,11.516,89.241,0.989
842,2/14/19 2:32,11.511,89.25,0.989
843,2/14/19 2:33,11.496,89.235,0.989
844,2/14/19 2:34,11.497,89.262,0.989
845,2/14/19 2:35,11.491,89.207,0.989
846,2/14/19 2:36,11.486,89.198,0.989
847,2/14/19 2:37,11.481,89.196,0.989
848,2/14/19 2:38,11.472,89.206,0.989
849,2/14/19 2:39,11.49,89.18,0.989
850,2/14/19 2:40,11.448,89.213,0.989
851,2/14/19 2:41,11.472,89.228,0.989
852,2/14/19 2:42,11.554,89.214,0.989
853,2/14/19 2:43,11.811,89.247,0.989
854,2/14/19 2:44,11.636,89.216,0.99
855,2/14/19 2:45,11.709,89.253,0.989
856,2/14/19 2:46,11.738,89.26,0.989
857,2/14/19 2:47,11.676,89.257,0.99
858,2/14/19 2:48,11.614,89.308,0.99
859,2/14/19 2:49,11.615,89.359,0.989
860,2/14/19 2:50,11.576,89.364,0.989
861,2/14/19 2:51,11.595,89.341,0.989
862,2/14/19 2:52,11.61,89.364,0.989
863,2/14/19 2:53,11.629,89.362,0.989
864,2/14/19 2:54,11.628,89.304,0.99
865,2/14/19 2:55,11.585,89.323,0.99
866,2/14/19 2:56,11.615,89.358,0.989
867,2/14/19 2:57,11.522,89.329,0.989
868,2/14/19 2:58,11.475,89.357,0.99
869,2/14/19 2:59,11.531,89.258,0.989
870,2/14/19 3:00,11.481,89.212,0.989
871,2/14/19 3:01,11.457,89.216,0.989
872,2/14/19 3:02,11.432,89.147,0.989
873,2/14/19 3:03,11.647,89.042,0.989
874,2/14/19 3:04,11.613,89.042,0.989
875,2/14/19 3:05,11.468,89.046,0.989
876,2/14/19 3:06,11.471,88.929,0.989
877,2/14/19 3:07,11.607,88.976,0.989
878,2/14/19 3:08,12.037,88.939,0.989
879,2/14/19 3:09,11.745,88.909,0.989
880,2/14/19 3:10,11.705,88.846,0.989
881,2/14/19 3:11,11.759,88.864,0.989
882,2/14/19 3:12,11.783,88.851,0.989
883,2/14/19 3:13,11.584,88.838,0.989
884,2/14/19 3:14,11.545,88.813,0.989
885,2/14/19 3:15,11.641,88.776,0.989
886,2/14/19 3:16,11.716,88.671,0.989
887,2/14/19 3:17,11.681,88.591,0.99
888,2/14/19 3:18,11.645,88.505,0.99
889,2/14/19 3:19,11.618,88.392,0.99
890,2/14/19 3:20,11.613,88.356,0.99
891,2/14/19 3:21,11.612,88.318,0.99
892,2/14/19 3:22,11.583,88.328,0.99
893,2/14/19 3:23,11.592,88.296,0.99
894,2/14/19 3:24,11.596,88.262,0.99
895,2/14/19 3:25,11.606,88.245,0.99
896,2/14/19 3:26,11.576,88.189,0.99
897,2/14/19 3:27,11.591,88.22,0.99
898,2/14/19 3:28,11.552,88.235,0.99
899,2/14/19 3:29,11.582,88.27,0.99
900,2/14/19 3:30,11.58,88.189,0.99
901,2/14/19 3:31,11.652,88.161,0.99
902,2/14/19 3:32,11.595,88.188,0.991
903,2/14/19 3:33,11.584,88.127,0.991
904,2/14/19 3:34,11.583,88.063,0.991
905,2/14/19 3:35,11.578,88.063,0.991
906,2/14/19 3:36,11.601,88.009,0.991
907,2/14/19 3:37,11.55,87.911,0.991
908,2/14/19 3:38,11.566,87.948,0.991
909,2/14/19 3:39,11.677,87.974,0.991
910,2/14/19 3:40,11.664,87.817,0.991
911,2/14/19 3:41,11.569,87.887,0.991
912,2/14/19 3:42,11.583,87.878,0.991
913,2/14/19 3:43,11.587,87.84,0.991
914,2/14/19 3:44,11.55,87.908,0.991
915,2/14/19 3:45,11.57,87.934,0.991
916,2/14/19 3:46,11.545,87.882,0.991
917,2/14/19 3:47,11.571,87.755,0.991
918,2/14/19 3:48,11.581,87.764,0.991
919,2/14/19 3:49,11.649,87.807,0.991
920,2/14/19 3:50,11.591,87.788,0.991
921,2/14/19 3:51,11.562,87.797,0.991
922,2/14/19 3:52,11.562,87.759,0.991
923,2/14/19 3:53,11.589,87.692,0.991
924,2/14/19 3:54,11.594,87.674,0.991
925,2/14/19 3:55,11.531,87.659,0.991
926,2/14/19 3:56,11.584,87.682,0.991
927,2/14/19 3:57,11.603,87.675,0.991
928,2/14/19 3:58,11.474,87.501,0.991
929,2/14/19 3:59,11.59,87.515,0.991
930,2/14/19 4:00,11.6,87.5,0.991
931,2/14/19 4:01,11.595,87.518,0.991
932,2/14/19 4:02,11.579,87.444,0.991
933,2/14/19 4:03,11.565,87.449,0.991
934,2/14/19 4:04,11.642,87.469,0.991
935,2/14/19 4:05,11.526,87.449,0.991
936,2/14/19 4:06,11.502,87.426,0.991
937,2/14/19 4:07,11.631,87.375,0.991
938,2/14/19 4:08,11.632,87.44,0.991
939,2/14/19 4:09,11.555,87.427,0.991
940,2/14/19 4:10,11.563,87.385,0.991
941,2/14/19 4:11,11.477,87.383,0.991
942,2/14/19 4:12,11.53,87.385,0.991
943,2/14/19 4:13,11.663,87.332,0.992
944,2/14/19 4:14,11.658,87.302,0.992
945,2/14/19 4:15,11.639,87.303,0.992
946,2/14/19 4:16,11.696,87.278,0.992
947,2/14/19 4:17,11.668,87.297,0.991
948,2/14/19 4:18,11.557,87.314,0.991
949,2/14/19 4:19,11.576,87.281,0.991
950,2/14/19 4:20,11.542,87.273,0.991
951,2/14/19 4:21,11.667,87.281,0.992
952,2/14/19 4:22,11.657,87.252,0.992
953,2/14/19 4:23,11.642,87.247,0.992
954,2/14/19 4:24,11.594,87.236,0.992
955,2/14/19 4:25,11.666,87.238,0.992
956,2/14/19 4:26,11.55,87.197,0.992
957,2/14/19 4:27,11.674,87.145,0.992
958,2/14/19 4:28,11.636,87.167,0.992
959,2/14/19 4:29,11.54,87.18,0.992
960,2/14/19 4:30,11.65,87.14,0.992
961,2/14/19 4:31,11.66,87.155,0.992
962,2/14/19 4:32,11.625,87.112,0.992
963,2/14/19 4:33,11.668,87.078,0.992
964,2/14/19 4:34,11.563,87.119,0.992
965,2/14/19 4:35,11.582,87.146,0.992
966,2/14/19 4:36,11.6,87.088,0.992
967,2/14/19 4:37,11.562,87.091,0.992
968,2/14/19 4:38,11.509,87.07,0.992
969,2/14/19 4:39,11.561,87.047,0.992
970,2/14/19 4:40,11.513,87.052,0.992
971,2/14/19 4:41,11.547,87.06,0.992
972,2/14/19 4:42,11.476,87.107,0.992
973,2/14/19 4:43,11.49,87.085,0.992
974,2/14/19 4:44,11.513,87.05,0.992
975,2/14/19 4:45,11.523,87.078,0.992
976,2/14/19 4:46,11.451,87.097,0.992
977,2/14/19 4:47,11.473,86.996,0.993
978,2/14/19 4:48,11.47,87.043,0.993
979,2/14/19 4:49,11.417,87.047,0.993
980,2/14/19 4:50,11.383,87.068,0.993
981,2/14/19 4:51,11.479,87.043,0.993
982,2/14/19 4:52,11.33,87.055,0.993
983,2/14/19 4:53,11.488,86.99,0.993
984,2/14/19 4:54,11.377,86.997,0.993
985,2/14/19 4:55,11.417,87.047,0.993
986,2/14/19 4:56,11.335,87.053,0.993
987,2/14/19 4:57,11.339,87.016,0.993
988,2/14/19 4:58,11.397,87.028,0.993
989,2/14/19 4:59,11.402,87.009,0.993
990,2/14/19 5:00,11.425,87.002,0.993
991,2/14/19 5:01,11.262,86.991,0.993
992,2/14/19 5:02,11.319,86.977,0.993
993,2/14/19 5:03,11.296,87.011,0.993
994,2/14/19 5:04,11.286,87.018,0.993
995,2/14/19 5:05,11.296,87.032,0.993
996,2/14/19 5:06,11.202,87.104,0.993
997,2/14/19 5:07,11.23,87.077,0.993
998,2/14/19 5:08,11.182,87.083,0.993
999,2/14/19 5:09,11.283,87.079,0.993
1000,2/14/19 5:10,11.22,87.05,0.993
1001,2/14/19 5:11,11.211,87.094,0.993
1002,2/14/19 5:12,11.208,87.178,0.993
1003,2/14/19 5:13,11.092,87.141,0.993
1004,2/14/19 5:14,11.092,87.145,0.993
1005,2/14/19 5:15,11.082,87.101,0.993
1006,2/14/19 5:16,11.12,87.12,0.993
1007,2/14/19 5:17,11.131,87.167,0.993
1008,2/14/19 5:18,11.13,87.123,0.993
1009,2/14/19 5:19,11.106,87.124,0.993
1010,2/14/19 5:20,11.121,87.139,0.993
1011,2/14/19 5:21,11.064,87.151,0.993
1012,2/14/19 5:22,11.054,87.142,0.993
1013,2/14/19 5:23,11.049,87.129,0.993
1014,2/14/19 5:24,11.045,87.178,0.993
1015,2/14/19 5:25,11.055,87.194,0.993
1016,2/14/19 5:26,11.04,87.162,0.993
1017,2/14/19 5:27,11.016,87.17,0.993
1018,2/14/19 5:28,11.026,87.202,0.993
1019,2/14/19 5:29,11.04,87.154,0.993
1020,2/14/19 5:30,11.002,87.163,0.993
1021,2/14/19 5:31,10.983,87.212,0.993
1022,2/14/19 5:32,11.045,87.174,0.993
1023,2/14/19 5:33,11.041,87.238,0.993
1024,2/14/19 5:34,10.965,87.262,0.993
1025,2/14/19 5:35,10.989,87.237,0.993
1026,2/14/19 5:36,10.944,87.179,0.993
1027,2/14/19 5:37,10.925,87.173,0.993
1028,2/14/19 5:38,10.994,87.016,0.994
1029,2/14/19 5:39,10.957,87.071,0.994
1030,2/14/19 5:40,10.925,87.164,0.993
1031,2/14/19 5:41,10.947,87.088,0.994
1032,2/14/19 5:42,10.922,87.043,0.994
1033,2/14/19 5:43,10.919,87.087,0.994
1034,2/14/19 5:44,10.909,87.081,0.994
1035,2/14/19 5:45,10.885,87.065,0.994
1036,2/14/19 5:46,10.933,87.103,0.994
1037,2/14/19 5:47,10.919,87.129,0.994
1038,2/14/19 5:48,10.895,87.113,0.994
1039,2/14/19 5:49,10.91,87.138,0.994
1040,2/14/19 5:50,10.914,87.117,0.994
1041,2/14/19 5:51,10.889,87.053,0.994
1042,2/14/19 5:52,10.876,87.131,0.994
1043,2/14/19 5:53,10.88,87.064,0.994
1044,2/14/19 5:54,10.88,87.088,0.994
1045,2/14/19 5:55,10.86,87.02,0.994
1046,2/14/19 5:56,10.923,87.085,0.994
1047,2/14/19 5:57,10.832,87.054,0.994
1048,2/14/19 5:58,10.876,87.094,0.994
1049,2/14/19 5:59,10.82,87.182,0.994
1050,2/14/19 6:00,10.81,87.149,0.994
1051,2/14/19 6:01,10.766,87.122,0.994
1052,2/14/19 6:02,10.804,87.095,0.994
1053,2/14/19 6:03,10.757,87.143,0.994
1054,2/14/19 6:04,10.743,87.179,0.994
1055,2/14/19 6:05,10.731,87.057,0.994
1056,2/14/19 6:06,10.77,87.096,0.994
1057,2/14/19 6:07,10.732,87.079,0.994
1058,2/14/19 6:08,10.756,87.081,0.994
1059,2/14/19 6:09,10.862,87.151,0.994
1060,2/14/19 6:10,10.801,86.931,0.994
1061,2/14/19 6:11,10.799,86.832,0.994
1062,2/14/19 6:12,10.847,86.861,0.994
1063,2/14/19 6:13,10.82,86.956,0.994
1064,2/14/19 6:14,10.787,86.974,0.994
1065,2/14/19 6:15,10.797,87.01,0.994
1066,2/14/19 6:16,10.801,86.952,0.994
1067,2/14/19 6:17,10.759,87.019,0.994
1068,2/14/19 6:18,10.793,87.007,0.994
1069,2/14/19 6:19,10.811,86.952,0.994
1070,2/14/19 6:20,10.842,86.849,0.994
1071,2/14/19 6:21,10.824,86.92,0.994
1072,2/14/19 6:22,10.837,86.858,0.994
1073,2/14/19 6:23,10.829,86.915,0.994
1074,2/14/19 6:24,10.802,86.988,0.994
1075,2/14/19 6:25,10.791,86.904,0.994
1076,2/14/19 6:26,10.786,86.934,0.994
1077,2/14/19 6:27,10.777,86.919,0.994
1078,2/14/19 6:28,10.807,87.027,0.994
1079,2/14/19 6:29,10.804,87.105,0.994
1080,2/14/19 6:30,10.795,87.147,0.994
1081,2/14/19 6:31,10.728,87.145,0.994
1082,2/14/19 6:32,10.724,87.165,0.994
1083,2/14/19 6:33,10.696,87.177,0.994
1084,2/14/19 6:34,10.677,87.224,0.994
1085,2/14/19 6:35,10.677,87.206,0.994
1086,2/14/19 6:36,10.639,87.216,0.994
1087,2/14/19 6:37,10.668,87.226,0.994
1088,2/14/19 6:38,10.649,87.216,0.994
1089,2/14/19 6:39,10.638,87.179,0.994
1090,2/14/19 6:40,10.652,87.146,0.994
1091,2/14/19 6:41,10.657,87.158,0.994
1092,2/14/19 6:42,10.647,87.147,0.994
1093,2/14/19 6:43,10.643,87.157,0.994
1094,2/14/19 6:44,10.657,87.159,0.994
1095,2/14/19 6:45,10.657,87.153,0.994
1096,2/14/19 6:46,10.652,87.132,0.994
1097,2/14/19 6:47,10.642,87.12,0.994
1098,2/14/19 6:48,10.651,87.078,0.994
1099,2/14/19 6:49,10.669,87.051,0.994
1100,2/14/19 6:50,10.679,87.038,0.994
1101,2/14/19 6:51,10.693,87.038,0.994
1102,2/14/19 6:52,10.688,87.043,0.994
1103,2/14/19 6:53,10.659,87.029,0.994
1104,2/14/19 6:54,10.693,87.02,0.994
1105,2/14/19 6:55,10.715,86.969,0.994
1106,2/14/19 6:56,10.711,87.006,0.994
1107,2/14/19 6:57,10.702,87.005,0.994
1108,2/14/19 6:58,10.692,86.988,0.994
1109,2/14/19 6:59,10.711,87.006,0.994
1110,2/14/19 7:00,10.707,87.025,0.994
1111,2/14/19 7:01,10.721,87.029,0.994
1112,2/14/19 7:02,10.717,87.037,0.994
1113,2/14/19 7:03,10.717,87.044,0.994
1114,2/14/19 7:04,10.712,87.04,0.994
1115,2/14/19 7:05,10.707,87.042,0.994
1116,2/14/19 7:06,10.703,87.047,0.994
1117,2/14/19 7:07,10.721,87.025,0.994
1118,2/14/19 7:08,10.706,86.987,0.995
1119,2/14/19 7:09,10.745,87.01,0.995
1120,2/14/19 7:10,10.731,87.011,0.995
1121,2/14/19 7:11,10.727,87.064,0.995
1122,2/14/19 7:12,10.722,87.079,0.995
1123,2/14/19 7:13,10.737,87.078,0.995
1124,2/14/19 7:14,10.737,87.096,0.995
1125,2/14/19 7:15,10.736,87.052,0.995
1126,2/14/19 7:16,10.741,87.03,0.995
1127,2/14/19 7:17,10.761,87.081,0.995
1128,2/14/19 7:18,10.751,87.082,0.995
1129,2/14/19 7:19,10.741,87.051,0.995
1130,2/14/19 7:20,10.771,87.121,0.995
1131,2/14/19 7:21,10.757,87.146,0.995
1132,2/14/19 7:22,10.762,87.145,0.995
1133,2/14/19 7:23,10.768,87.189,0.995
1134,2/14/19 7:24,10.744,87.218,0.995
1135,2/14/19 7:25,10.754,87.248,0.995
1136,2/14/19 7:26,10.731,87.271,0.995
1137,2/14/19 7:27,10.75,87.257,0.995
1138,2/14/19 7:28,10.746,87.297,0.995
1139,2/14/19 7:29,10.741,87.302,0.995
1140,2/14/19 7:30,10.759,87.238,0.995
1141,2/14/19 7:31,10.774,87.288,0.995
1142,2/14/19 7:32,10.765,87.323,0.995
1143,2/14/19 7:33,10.776,87.363,0.995
1144,2/14/19 7:34,10.762,87.379,0.995
1145,2/14/19 7:35,10.762,87.41,0.995
1146,2/14/19 7:36,10.753,87.443,0.995
1147,2/14/19 7:37,10.744,87.466,0.994
1148,2/14/19 7:38,10.73,87.462,0.994
1149,2/14/19 7:39,10.743,87.417,0.995
1150,2/14/19 7:40,10.828,87.347,0.995
1151,2/14/19 7:41,10.841,87.508,0.995
1152,2/14/19 7:42,10.826,87.47,0.995
1153,2/14/19 7:43,10.85,87.481,0.995
1154,2/14/19 7:44,10.81,87.418,0.995
1155,2/14/19 7:45,10.877,87.41,0.995
1156,2/14/19 7:46,10.845,87.494,0.995
1157,2/14/19 7:47,10.874,87.514,0.995
1158,2/14/19 7:48,10.832,87.533,0.995
1159,2/14/19 7:49,10.866,87.552,0.995
1160,2/14/19 7:50,10.833,87.611,0.995
1161,2/14/19 7:51,10.819,87.623,0.995
1162,2/14/19 7:52,10.881,87.627,0.995
1163,2/14/19 7:53,10.802,87.704,0.995
1164,2/14/19 7:54,10.793,87.741,0.995
1165,2/14/19 7:55,10.825,87.698,0.995
1166,2/14/19 7:56,10.865,87.759,0.995
1167,2/14/19 7:57,10.811,87.68,0.995
1168,2/14/19 7:58,10.836,87.736,0.995
1169,2/14/19 7:59,10.895,87.809,0.995
1170,2/14/19 8:00,10.852,87.84,0.995
1171,2/14/19 8:01,10.804,87.817,0.995
1172,2/14/19 8:02,10.789,87.814,0.995
1173,2/14/19 8:03,10.833,87.841,0.995
1174,2/14/19 8:04,10.796,87.892,0.995
1175,2/14/19 8:05,10.892,87.909,0.995
1176,2/14/19 8:06,10.883,87.946,0.995
1177,2/14/19 8:07,10.919,87.84,0.995
1178,2/14/19 8:08,10.924,87.856,0.995
1179,2/14/19 8:09,10.941,87.943,0.995
1180,2/14/19 8:10,10.928,87.813,0.994
1181,2/14/19 8:11,10.925,87.887,0.995
